h,0,totalCurrent,gyro,motorSpeedLeft,motorSpeedRight,motorRoller,batteryVoltage,pdpTemp,accelX,accelY,accelZ,current1,current2,current3,current14,current15
d,509,1368647.0,1368652.0,1368654.0,1368655.0,1368656.0,1368657.0,1368658.0,1368659.0,1368660.0,1368661.0,1368662.0,1368663.0,1368664.0,1368665.0,1368666.0
d,510,1371522.0,1371523.0,1371524.0,1371525.0,1371526.0,1371526.0,1371527.0,1371527.0,1371528.0,1371529.0,1371530.0,1371530.0,1371531.0,1371532.0,1371532.0
d,511,1374032.0,1374032.0,1374032.0,1374033.0,1374033.0,1374033.0,1374033.0,1374033.0,1374033.0,1374033.0,1374033.0,1374034.0,1374034.0,1374034.0,1374034.0
d,512,1377127.0,1377131.0,1377133.0,1377134.0,1377136.0,1377137.0,1377138.0,1377139.0,1377140.0,1377141.0,1377142.0,1377143.0,1377144.0,1377145.0,1377146.0
d,513,1379730.0,1379730.0,1379730.0,1379730.0,1379730.0,1379730.0,1379730.0,1379730.0,1379730.0,1379730.0,1379730.0,1379730.0,1379730.0,1379730.0,1379730.0
d,514,1382361.0,1382361.0,1382361.0,1382361.0,1382361.0,1382361.0,1382361.0,1382361.0,1382361.0,1382361.0,1382361.0,1382361.0,1382361.0,1382361.0,1382361.0
d,515,1384703.0,1384708.0,1384710.0,1384711.0,1384712.0,1384713.0,1384714.0,1384715.0,1384717.0,1384718.0,1384719.0,1384720.0,1384721.0,1384722.0,1384723.0
d,516,1387614.0,1387614.0,1387614.0,1387614.0,1387614.0,1387614.0,1387614.0,1387614.0,1387614.0,1387614.0,1387614.0,1387614.0,1387614.0,1387614.0,1387614.0
d,517,1390494.0,1390494.0,1390494.0,1390494.0,1390494.0,1390494.0,1390494.0,1390494.0,1390494.0,1390494.0,1390494.0,1390494.0,1390494.0,1390494.0,1390494.0
d,518,1393354.0,1393355.0,1393356.0,1393361.0,1393362.0,1393363.0,1393364.0,1393365.0,1393366.0,1393367.0,1393369.0,1393370.0,1393372.0,1393373.0,1393375.0
d,519,1395571.0,1395573.0,1395574.0,1395575.0,1395576.0,1395577.0,1395578.0,1395579.0,1395580.0,1395581.0,1395582.0,1395583.0,1395584.0,1395585.0,1395586.0
d,520,1398546.0,1398546.0,1398546.0,1398546.0,1398546.0,1398546.0,1398546.0,1398546.0,1398546.0,1398546.0,1398546.0,1398546.0,1398546.0,1398546.0,1398546.0
d,521,1400647.0,1400647.0,1400647.0,1400647.0,1400647.0,1400647.0,1400647.0,1400647.0,1400647.0,1400647.0,1400647.0,1400647.0,1400647.0,1400647.0,1400647.0
d,522,1403356.0,1403361.0,1403363.0,1403364.0,1403366.0,1403367.0,1403368.0,1403369.0,1403370.0,1403371.0,1403372.0,1403373.0,1403374.0,1403375.0,1403376.0
d,523,1406466.0,1406470.0,1406472.0,1406473.0,1406474.0,1406475.0,1406476.0,1406477.0,1406479.0,1406480.0,1406481.0,1406482.0,1406483.0,1406484.0,1406485.0
d,524,1409361.0,1409364.0,1409372.0,1409374.0,1409375.0,1409376.0,1409377.0,1409378.0,1409379.0,1409380.0,1409381.0,1409382.0,1409383.0,1409384.0,1409385.0
d,525,1412541.0,1412543.0,1412545.0,1412546.0,1412547.0,1412548.0,1412548.0,1412548.0,1412548.0,1412548.0,1412549.0,1412549.0,1412549.0,1412550.0,1412551.0
d,526,1414997.0,1414999.0,1415000.0,1415001.0,1415002.0,1415002.0,1415003.0,1415003.0,1415004.0,1415005.0,1415005.0,1415006.0,1415006.0,1415010.0,1415015.0
d,527,1417664.0,1417668.0,1417670.0,1417671.0,1417672.0,1417673.0,1417674.0,1417675.0,1417676.0,1417677.0,1417678.0,1417679.0,1417680.0,1417681.0,1417682.0
d,528,1420205.0,1420207.0,1420209.0,1420210.0,1420211.0,1420212.0,1420213.0,1420214.0,1420215.0,1420216.0,1420217.0,1420218.0,1420219.0,1420219.0,1420220.0
d,529,1423287.0,1423288.0,1423290.0,1423291.0,1423293.0,1423294.0,1423295.0,1423296.0,1423297.0,1423298.0,1423299.0,1423300.0,1423301.0,1423302.0,1423303.0
d,530,1425843.0,1425847.0,1425849.0,1425850.0,1425852.0,1425853.0,1425854.0,1425855.0,1425856.0,1425857.0,1425858.0,1425859.0,1425859.0,1425859.0,1425860.0
d,531,1428850.0,1428850.0,1428850.0,1428850.0,1428850.0,1428850.0,1428850.0,1428850.0,1428850.0,1428850.0,1428850.0,1428850.0,1428850.0,1428850.0,1428850.0
d,532,1431742.0,1431744.0,1431746.0,1431746.0,1431747.0,1431748.0,1431749.0,1431750.0,1431752.0,1431753.0,1431754.0,1431755.0,1431756.0,1431756.0,1431757.0
d,533,1434350.0,1434355.0,1434357.0,1434358.0,1434360.0,1434361.0,1434362.0,1434363.0,1434364.0,1434365.0,1434366.0,1434367.0,1434368.0,1434369.0,1434370.0
d,534,1436837.0,1436837.0,1436837.0,1436837.0,1436837.0,1436837.0,1436837.0,1436837.0,1436837.0,1436837.0,1436837.0,1436837.0,1436837.0,1436838.0,1436838.0
d,535,1439667.0,1439667.0,1439667.0,1439667.0,1439667.0,1439667.0,1439667.0,1439667.0,1439667.0,1439667.0,1439667.0,1439667.0,1439667.0,1439667.0,1439667.0
d,536,1442204.0,1442210.0,1442212.0,1442213.0,1442214.0,1442215.0,1442216.0,1442217.0,1442218.0,1442219.0,1442220.0,1442221.0,1442222.0,1442223.0,1442224.0
d,537,1445088.0,1445090.0,1445092.0,1445092.0,1445094.0,1445094.0,1445095.0,1445096.0,1445097.0,1445098.0,1445099.0,1445099.0,1445100.0,1445101.0,1445102.0
d,538,1448061.0,1448061.0,1448061.0,1448061.0,1448061.0,1448061.0,1448061.0,1448061.0,1448061.0,1448061.0,1448061.0,1448061.0,1448061.0,1448061.0,1448061.0
d,539,1450501.0,1450506.0,1450508.0,1450509.0,1450510.0,1450511.0,1450512.0,1450513.0,1450515.0,1450516.0,1450517.0,1450517.0,1450518.0,1450519.0,1450520.0
d,540,1453417.0,1453419.0,1453420.0,1453421.0,1453422.0,1453422.0,1453423.0,1453423.0,1453424.0,1453425.0,1453426.0,1453426.0,1453427.0,1453428.0,1453428.0
d,541,1456045.0,1456045.0,1456045.0,1456045.0,1456045.0,1456045.0,1456045.0,1456045.0,1456045.0,1456045.0,1456045.0,1456045.0,1456045.0,1456045.0,1456045.0
d,542,1458857.0,1458857.0,1458857.0,1458857.0,1458857.0,1458857.0,1458857.0,1458857.0,1458857.0,1458857.0,1458857.0,1458857.0,1458857.0,1458857.0,1458857.0
d,543,1461009.0,1461014.0,1461016.0,1461017.0,1461018.0,1461019.0,1461020.0,1461021.0,1461022.0,1461023.0,1461024.0,1461025.0,1461026.0,1461027.0,1461028.0
d,544,1463036.0,1463036.0,1463036.0,1463036.0,1463036.0,1463036.0,1463036.0,1463036.0,1463036.0,1463036.0,1463036.0,1463036.0,1463037.0,1463037.0,1463046.0
d,545,1466378.0,1466381.0,1466382.0,1466383.0,1466385.0,1466386.0,1466387.0,1466388.0,1466389.0,1466390.0,1466391.0,1466392.0,1466393.0,1466394.0,1466395.0
d,546,1469244.0,1469247.0,1469248.0,1469249.0,1469250.0,1469250.0,1469251.0,1469252.0,1469253.0,1469254.0,1469255.0,1469255.0,1469256.0,1469257.0,1469258.0
d,547,1471365.0,1471367.0,1471368.0,1471369.0,1471370.0,1471371.0,1471371.0,1471372.0,1471373.0,1471374.0,1471374.0,1471374.0,1471375.0,1471376.0,1471377.0
d,548,1474338.0,1474341.0,1474342.0,1474343.0,1474345.0,1474346.0,1474347.0,1474348.0,1474349.0,1474350.0,1474351.0,1474352.0,1474353.0,1474354.0,1474355.0
d,549,1477647.0,1477648.0,1477649.0,1477650.0,1477652.0,1477653.0,1477655.0,1477656.0,1477658.0,1477659.0,1477660.0,1477661.0,1477661.0,1477662.0,1477663.0
d,550,1480491.0,1480495.0,1480497.0,1480498.0,1480500.0,1480501.0,1480502.0,1480503.0,1480504.0,1480505.0,1480506.0,1480507.0,1480508.0,1480509.0,1480510.0
d,551,1483040.0,1483040.0,1483040.0,1483040.0,1483040.0,1483040.0,1483040.0,1483040.0,1483040.0,1483040.0,1483040.0,1483040.0,1483040.0,1483040.0,1483040.0
d,552,1486184.0,1486188.0,1486190.0,1486191.0,1486192.0,1486193.0,1486193.0,1486194.0,1486195.0,1486196.0,1486197.0,1486197.0,1486198.0,1486199.0,1486199.0
d,553,1488666.0,1488666.0,1488666.0,1488666.0,1488666.0,1488666.0,1488666.0,1488666.0,1488666.0,1488666.0,1488666.0,1488666.0,1488666.0,1488666.0,1488666.0
d,554,1490885.0,1490889.0,1490891.0,1490892.0,1490893.0,1490894.0,1490895.0,1490896.0,1490897.0,1490898.0,1490899.0,1490900.0,1490901.0,1490902.0,1490903.0
d,555,1493530.0,1493532.0,1493533.0,1493534.0,1493535.0,1493535.0,1493536.0,1493537.0,1493538.0,1493539.0,1493539.0,1493540.0,1493541.0,1493542.0,1493543.0
d,556,1496736.0,1496740.0,1496742.0,1496744.0,1496745.0,1496746.0,1496747.0,1496748.0,1496749.0,1496750.0,1496751.0,1496752.0,1496753.0,1496754.0,1496755.0
d,557,1499362.0,1499365.0,1499367.0,1499367.0,1499368.0,1499369.0,1499370.0,1499371.0,1499372.0,1499373.0,1499373.0,1499374.0,1499375.0,1499376.0,1499376.0
d,558,1501817.0,1501822.0,1501823.0,1501824.0,1501825.0,1501826.0,1501827.0,1501828.0,1501829.0,1501829.0,1501830.0,1501831.0,1501832.0,1501833.0,1501833.0
d,559,1504567.0,1504572.0,1504573.0,1504574.0,1504575.0,1504576.0,1504577.0,1504577.0,1504578.0,1504579.0,1504580.0,1504581.0,1504582.0,1504582.0,1504583.0
d,560,1507499.0,1507502.0,1507504.0,1507504.0,1507505.0,1507506.0,1507507.0,1507508.0,1507509.0,1507510.0,1507511.0,1507512.0,1507513.0,1507514.0,1507515.0
d,561,1509839.0,1509840.0,1509840.0,1509840.0,1509840.0,1509840.0,1509840.0,1509840.0,1509841.0,1509841.0,1509841.0,1509842.0,1509842.0,1509843.0,1509843.0
d,562,1512638.0,1512641.0,1512642.0,1512643.0,1512645.0,1512646.0,1512647.0,1512648.0,1512649.0,1512650.0,1512651.0,1512652.0,1512653.0,1512654.0,1512655.0
d,563,1514887.0,1514887.0,1514887.0,1514887.0,1514888.0,1514889.0,1514889.0,1514890.0,1514891.0,1514892.0,1514893.0,1514893.0,1514894.0,1514895.0,1514896.0
d,564,1517683.0,1517689.0,1517691.0,1517692.0,1517693.0,1517694.0,1517695.0,1517695.0,1517697.0,1517698.0,1517699.0,1517700.0,1517701.0,1517702.0,1517703.0
d,565,1520463.0,1520466.0,1520468.0,1520469.0,1520470.0,1520471.0,1520472.0,1520473.0,1520474.0,1520475.0,1520476.0,1520477.0,1520478.0,1520479.0,1520480.0
d,566,1523569.0,1523569.0,1523569.0,1523569.0,1523569.0,1523569.0,1523569.0,1523569.0,1523569.0,1523569.0,1523569.0,1523569.0,1523569.0,1523569.0,1523569.0
d,567,1525786.0,1525791.0,1525793.0,1525794.0,1525795.0,1525796.0,1525797.0,1525798.0,1525800.0,1525801.0,1525802.0,1525803.0,1525804.0,1525805.0,1525806.0
d,568,1528654.0,1528654.0,1528654.0,1528654.0,1528654.0,1528654.0,1528654.0,1528654.0,1528654.0,1528654.0,1528654.0,1528654.0,1528654.0,1528654.0,1528654.0
d,569,1530960.0,1530962.0,1530964.0,1530965.0,1530966.0,1530967.0,1530968.0,1530969.0,1530970.0,1530971.0,1530972.0,1530973.0,1530974.0,1530975.0,1530976.0
d,570,1534193.0,1534196.0,1534197.0,1534198.0,1534198.0,1534199.0,1534200.0,1534201.0,1534207.0,1534209.0,1534209.0,1534209.0,1534209.0,1534210.0,1534210.0
d,571,1536414.0,1536419.0,1536421.0,1536422.0,1536423.0,1536424.0,1536425.0,1536426.0,1536427.0,1536428.0,1536429.0,1536430.0,1536431.0,1536432.0,1536433.0
d,572,1539342.0,1539345.0,1539347.0,1539348.0,1539349.0,1539350.0,1539351.0,1539352.0,1539353.0,1539354.0,1539355.0,1539356.0,1539357.0,1539358.0,1539359.0
d,573,1541737.0,1541737.0,1541737.0,1541737.0,1541737.0,1541737.0,1541737.0,1541737.0,1541737.0,1541737.0,1541737.0,1541737.0,1541738.0,1541738.0,1541739.0
d,574,1544301.0,1544307.0,1544309.0,1544310.0,1544311.0,1544312.0,1544313.0,1544314.0,1544315.0,1544316.0,1544317.0,1544318.0,1544319.0,1544320.0,1544321.0
d,575,1546774.0,1546774.0,1546775.0,1546776.0,1546777.0,1546778.0,1546779.0,1546780.0,1546781.0,1546782.0,1546783.0,1546784.0,1546784.0,1546785.0,1546786.0
d,576,1549862.0,1549865.0,1549866.0,1549867.0,1549869.0,1549870.0,1549871.0,1549872.0,1549873.0,1549874.0,1549875.0,1549876.0,1549877.0,1549878.0,1549879.0
d,577,1552623.0,1552628.0,1552630.0,1552631.0,1552632.0,1552634.0,1552635.0,1552636.0,1552637.0,1552638.0,1552639.0,1552640.0,1552641.0,1552642.0,1552643.0
d,578,1554887.0,1554891.0,1554894.0,1554895.0,1554896.0,1554897.0,1554898.0,1554899.0,1554901.0,1554902.0,1554903.0,1554904.0,1554905.0,1554906.0,1554907.0
d,579,1557837.0,1557837.0,1557837.0,1557837.0,1557837.0,1557837.0,1557837.0,1557837.0,1557837.0,1557837.0,1557837.0,1557837.0,1557837.0,1557837.0,1557837.0
d,580,1560860.0,1560860.0,1560860.0,1560860.0,1560860.0,1560860.0,1560860.0,1560860.0,1560860.0,1560860.0,1560860.0,1560860.0,1560860.0,1560860.0,1560860.0
d,581,1563718.0,1563721.0,1563722.0,1563723.0,1563723.0,1563724.0,1563725.0,1563726.0,1563727.0,1563728.0,1563729.0,1563730.0,1563731.0,1563732.0,1563733.0
d,582,1566747.0,1566747.0,1566747.0,1566747.0,1566747.0,1566747.0,1566747.0,1566747.0,1566747.0,1566747.0,1566747.0,1566747.0,1566747.0,1566747.0,1566747.0
d,583,1569620.0,1569623.0,1569625.0,1569626.0,1569627.0,1569628.0,1569629.0,1569630.0,1569631.0,1569632.0,1569633.0,1569634.0,1569635.0,1569636.0,1569637.0
d,584,1572877.0,1572880.0,1572880.0,1572880.0,1572881.0,1572881.0,1572882.0,1572883.0,1572884.0,1572885.0,1572886.0,1572887.0,1572887.0,1572888.0,1572889.0
d,585,1575784.0,1575788.0,1575790.0,1575792.0,1575793.0,1575794.0,1575795.0,1575796.0,1575797.0,1575798.0,1575799.0,1575800.0,1575801.0,1575802.0,1575803.0
d,586,1578699.0,1578699.0,1578699.0,1578699.0,1578699.0,1578699.0,1578699.0,1578699.0,1578699.0,1578699.0,1578699.0,1578699.0,1578699.0,1578699.0,1578699.0
d,587,1581560.0,1581565.0,1581567.0,1581569.0,1581569.0,1581569.0,1581569.0,1581569.0,1581569.0,1581569.0,1581570.0,1581571.0,1581575.0,1581576.0,1581577.0
d,588,1583677.0,1583679.0,1583681.0,1583682.0,1583683.0,1583684.0,1583685.0,1583686.0,1583688.0,1583689.0,1583690.0,1583691.0,1583692.0,1583693.0,1583694.0
d,589,1586615.0,1586619.0,1586620.0,1586622.0,1586623.0,1586624.0,1586625.0,1586626.0,1586627.0,1586628.0,1586629.0,1586630.0,1586631.0,1586632.0,1586633.0
d,590,1589082.0,1589085.0,1589086.0,1589087.0,1589088.0,1589089.0,1589090.0,1589091.0,1589092.0,1589093.0,1589094.0,1589095.0,1589096.0,1589097.0,1589098.0
d,591,1592222.0,1592227.0,1592228.0,1592230.0,1592231.0,1592232.0,1592233.0,1592234.0,1592236.0,1592237.0,1592237.0,1592238.0,1592239.0,1592240.0,1592241.0
d,592,1594942.0,1594946.0,1594948.0,1594949.0,1594950.0,1594951.0,1594952.0,1594953.0,1594955.0,1594956.0,1594957.0,1594958.0,1594959.0,1594960.0,1594961.0
d,593,1597567.0,1597569.0,1597571.0,1597572.0,1597574.0,1597575.0,1597576.0,1597577.0,1597579.0,1597580.0,1597581.0,1597582.0,1597583.0,1597584.0,1597585.0
d,594,1599940.0,1599943.0,1599945.0,1599946.0,1599947.0,1599948.0,1599949.0,1599950.0,1599952.0,1599953.0,1599954.0,1599955.0,1599956.0,1599957.0,1599958.0
d,595,1602201.0,1602201.0,1602201.0,1602201.0,1602201.0,1602201.0,1602201.0,1602201.0,1602201.0,1602201.0,1602201.0,1602201.0,1602201.0,1602201.0,1602201.0
d,596,1604833.0,1604835.0,1604836.0,1604836.0,1604837.0,1604838.0,1604838.0,1604839.0,1604840.0,1604840.0,1604841.0,1604842.0,1604842.0,1604843.0,1604843.0
d,597,1607633.0,1607633.0,1607633.0,1607633.0,1607633.0,1607633.0,1607633.0,1607633.0,1607633.0,1607633.0,1607633.0,1607633.0,1607633.0,1607633.0,1607633.0
d,598,1610080.0,1610084.0,1610086.0,1610087.0,1610088.0,1610089.0,1610090.0,1610091.0,1610092.0,1610093.0,1610094.0,1610095.0,1610096.0,1610097.0,1610098.0
d,599,1612252.0,1612254.0,1612255.0,1612256.0,1612257.0,1612257.0,1612258.0,1612259.0,1612260.0,1612261.0,1612261.0,1612262.0,1612263.0,1612264.0,1612265.0
d,601,1617836.0,1617841.0,1617843.0,1617844.0,1617845.0,1617846.0,1617847.0,1617848.0,1617849.0,1617850.0,1617851.0,1617852.0,1617853.0,1617853.0,1617854.0
d,602,1620567.0,1620570.0,1620572.0,1620573.0,1620574.0,1620575.0,1620576.0,1620577.0,1620578.0,1620579.0,1620580.0,1620581.0,1620582.0,1620583.0,1620584.0
d,603,1623527.0,1623532.0,1623533.0,1623534.0,1623536.0,1623536.0,1623537.0,1623538.0,1623539.0,1623540.0,1623541.0,1623543.0,1623543.0,1623544.0,1623545.0
d,604,1626264.0,1626265.0,1626266.0,1626267.0,1626268.0,1626269.0,1626270.0,1626270.0,1626271.0,1626272.0,1626273.0,1626274.0,1626275.0,1626276.0,1626277.0
